stock1,stock2,reward,theshold choose
1227,2353,0,0
1314,2883,0,0
1314,3019,0,0
1314,3231,0,0
1303,1477,0,0
1303,1536,0,0
1303,2313,0,0
1303,2330,0.3002500000000339,1
1303,2618,0.37005000000001687,1
1303,3045,0.35275000000001455,1
1303,3706,0.41487500000001276,1
1303,6176,0,0
1303,6239,0,0
1303,9945,0,0
1301,1477,0,0
1301,2301,0,0
1301,2330,0,0
1301,2353,0,0
1301,2449,0,0
1301,2615,0,0
1301,2618,0.2326250000000485,1
1301,2885,0,0
1301,2892,0,0
1301,6176,0,0
1101,1301,0,0
1101,2801,0,0
1101,2892,0,0
1101,3045,0,0
1101,6176,0,0
1216,1303,0,0
1216,1314,0,0
1216,1326,0,0
1216,1434,0,0
1216,1477,0,0
1216,1536,1.114650000000026,1
1216,2201,0.12847500000001588,1
1216,2330,1.1498500000000718,1
1216,2615,0,0
1216,2812,0,0
1216,2881,0,0
1216,2883,0.1910000000000025,1
1216,2885,0,0
1216,2887,0.17337500000000716,1
1216,2888,0,0
1216,2891,0,0
1216,2892,-0.024099999999997124,0
1216,5264,0,0
1216,9945,0.43034999999999,1
1434,3034,0.5781250000000142,1
1326,2353,0,0
1326,2885,0,0
1326,3019,0,0
1326,3231,0,0
1326,3706,0,0
1504,2883,0.11727500000000646,1
1402,2353,0.40000000000000924,1
1402,2881,0,0
1402,2885,0.33650000000000446,1
1402,2892,0.15957500000000024,1
1402,3231,0,0
1402,5880,0,0
1477,1789,2.099375000000009,1
1477,2330,0.5967500000000712,1
1477,2353,-0.23187499999998806,0
1477,2383,0.837900000000019,1
1477,2882,0.23050000000000637,1
1477,2883,0,0
1477,2887,0.27562500000002643,1
1477,2891,0,0
1477,2892,0.47725000000001216,1
1477,3019,0.9041250000000218,1
1536,2330,0.8492500000000263,1
1536,2412,0,0
1536,2812,-0.5678749999999795,0
1536,2883,-1.1646499999999875,0
1536,2885,-0.0519999999999925,0
1536,2891,0,0
1536,2892,0.07085000000000719,1
1536,5264,5.194750000000056,1
1536,5880,-0.2068749999999966,0
1536,6239,0,0
1789,2330,0.935299999999998,1
1789,2891,0,0
1789,5880,0,0
2105,2313,0,0
2105,2812,0,0
2105,2892,0.01585000000000747,1
2105,6176,0,0
2105,6239,0,0
2201,2882,0,0
2201,2892,0,0
2301,2892,0,0
2301,6176,-0.8381249999999909,0
2303,2353,0.22230000000001304,1
2303,2412,0,0
2303,2883,0,0
2303,2892,0,0
2313,2353,0,0
2313,2615,0,0
2313,2801,0.11365000000000336,1
2313,2885,0.3543500000000037,1
2313,2892,0.3773500000000034,1
2330,2353,0.4436250000000115,1
2330,2412,0,0
2330,2449,0,0
2330,2610,0,0
2330,2615,0,0
2330,2883,0.46800000000001063,1
2330,2885,0.42975000000001273,1
2330,2886,0,0
2330,2888,0,0
2330,2892,0,0
2330,3019,0,0
2330,3231,0,0
2330,3706,0,0
2330,5264,0.9027500000000543,1
2330,5880,0,0
2330,6239,0.9272500000000434,1
2330,9945,0,0
2352,2883,0,0
2353,2610,0.23447499999999621,1
2353,2883,0.06430000000000291,1
2353,2892,0.04425000000001056,1
2353,3231,0.07310000000000372,1
2353,3481,0,0
2353,5871,0,0
2353,6176,-0.6324999999999932,0
2353,6239,0.3105500000000134,1
2376,2887,0,0
